PriceRange	stars	catagory	name	full_address	state
2.09130538147874	3.48841598574072	American	Applebee's	NA	PA
1.1706215261016	3.55875699175522	American	Catawba Fountain & Grill	NA	NC
2.16280114562251	3.10934146875516	American	Belmont Food & Beverage	NA	NC
1.13440117775463	3.96349773765542	American	The Brightstar   Grill	NA	NC
2.01624669926241	2.57775779883377	American	Red Lobster	NA	NC
2.11865696101449	3.60417314777151	American	LongHorn Steakhouse	NA	NC
2.00984111465514	3.0704283291474	American	Applebee's	NA	NC
2.13730867188424	3.07409492991865	American	Tony Roma's	NA	NC
1.01534585696645	3.95209838706069	American	Kopper Kettle Restaurant	NA	NC
4.06806494323537	4.58368015550077	American	McNinch House Restaurant	NA	NC
2.06688539218158	4.10352266123518	American	Alexander Michael's	NA	NC
0.990713487239554	4.08560861004516	American	Showmars	NA	NC
4.1158906002529	4.09532387978397	American	Morton's The Steakhouse	NA	NC
2.11636995594017	2.98320271959528	American	Fox and Hound Smokehouse & Tavern	NA	NC
2.15587221179157	3.52343227202073	American	Rock Bottom Restaurant & Brewery	NA	NC
2.0657944703009	3.00621001976542	American	Presto Bar & Grill	NA	NC
2.05527294580825	3.92806455930695	American	Ratcliffe On The Green	NA	NC
2.1053830511868	3.58937529805116	American	Monticello Restaurant	NA	NC
2.12822490208782	3.00422423775308	American	Brevard Court Sundries	NA	NC
2.12062003798783	4.0436791327782	American	Mimosa Grill	NA	NC
1.09156551701017	3.57873378908262	American	Showmars Government Center	NA	NC
2.02292661755346	3.03664284115657	American	Hartigan's Irish Pub	NA	NC
3.05867331842892	4.46688618003391	American	The Capital Grille	NA	NC
2.08341006967239	3.5106261647772	American	Stool Pigeons Coop & Grill	NA	NC
3.05539153399877	4.08003727402538	American	Savannah Red	NA	NC
0.990208173869178	3.9303935510572	American	Chicks Restaurant	NA	NC
1.98692949065007	3.94800737588666	American	Ruby Tuesday Restaurant	NA	NC
2.15768134770915	3.02166527952068	American	Cosmos Cafe	NA	NC
3.05217344858684	3.60618821047246	American	Sonoma Bistro	NA	NC
2.046961717261	3.94465792733245	American	Latorre's Restaurant	NA	NC
4.0009847771842	2.54797110399231	American	Aquavina	NA	NC
2.15110822375864	2.43883115015924	American	Chili's Grill & Bar	NA	NC
2.10129083665088	3.10526771005243	American	Charlotte Cafe	NA	NC
1.01018510861322	3.43106230413541	American	Snoop's Grill	NA	NC
3.07630781377666	4.45803150977008	American	Carpe Diem	NA	NC
1.00200598682277	3.45239922627807	American	The Village	NA	NC
0.973225896665826	3.03469006577507	American	Yorkmont Cafe	NA	NC
2.13293405594304	3.10827092635445	American	Beauregards	NA	NC
2.02082339939661	3.93290450354107	American	Harper's ToGoGo	NA	NC
2.02668433822691	3.00276015046984	American	Harper's Restaurant	NA	NC
1.11036053732969	3.94662903067656	American	Rusty's Deli & Grille	NA	NC
1.13929639845155	4.03029044726863	American	Original Pancake House	NA	NC
1.06277589048259	3.07730108899996	American	Showmars Emerywood	NA	NC
2.00693294527009	4.59841177570634	American	Showmars At Park Cedar	NA	NC
1.14004846233875	3.98683740692213	American	Ted's Restaurant	NA	NC
2.05506902597845	3.92795645422302	American	Flying Saucer Draught Emporium	NA	NC
1.09661888950504	4.00753246992826	American	Shuffletown Drive-In	NA	NC
3.00697635556571	4.09705739887431	American	Barrington's	NA	NC
2.07128622531891	2.9985460924916	American	Hickory Tavern	NA	NC
2.13840242568403	2.99203747119755	American	Bailey's Sports Grille	NA	NC
2.05347820548341	3.59936661352403	American	Trio	NA	NC
1.09724993025884	3.08490303084254	American	Good Ol' Days	NA	NC
2.0073928293772	2.4652346228715	American	Chili's Grill & Bar	NA	NC
0.989232085039839	3.44180748970248	American	Park 51 Cafe	NA	NC
2.09165251059458	4.08892297018319	American	Chili's Grill & Bar	NA	NC
2.08129265666939	2.60984454737045	American	Stool Pigeons Coop & Grill	NA	NC
2.03871687785722	2.46479633939452	American	TGI Friday's	NA	NC
2.12324179867282	1.93320488426834	American	Applebee's	NA	NC
2.09733520629816	2.52446165173314	American	Smokey Bones Bar & Fire Grill	NA	NC
1.9921378984116	4.10110761537217	American	LongHorn Steakhouse	NA	NC
1.98762792325579	2.95919706956483	American	Five Steps II	NA	NC
2.002356079733	3.49814811567776	American	McHale's	NA	SC
0.993898801831528	4.02308903667144	American	Deforest Family Restaurant	NA	WI
2.13718091668561	3.57002572831698	American	Green Lantern Restaurant	NA	WI
2.08837384530343	3.42994311228394	American	Beach House Restaurant & Lounge	NA	WI
1.04031542437151	3.57021613004617	American	Paul's Neighborhood Bar	NA	WI
2.09686661050655	1.94499273360707	American	Stamm House At Pheasant Branch	NA	WI
2.14671878875233	4.0770156704355	American	The Village Green	NA	WI
2.15552338096313	3.04564071679488	American	Nitty Gritty Restaurant & Bar	NA	WI
2.02739013144746	2.93374779182486	American	Club Tavern & Grille	NA	WI
0.984558048425242	3.93521289001219	American	C's Restaurant Bakery and Coffee Shop	NA	WI
2.14546063528396	2.45475411550142	American	McGoverns Club & Restaurant	NA	WI
1.9853319555521	3.57626456031576	American	The Rodeside Grill	NA	WI
2.08067077016458	2.56800222587772	American	Cheeseburger in Paradise	NA	WI
2.01615468002856	3.04840005212463	American	Perkins Restaurant & Bakery	NA	WI
1.13258242211305	3.98322074809112	American	Hardee's	NA	WI
1.99091370431706	3.52721499809995	American	Chili's	NA	WI
1.05959345372394	3.9588186731562	American	Slice's Bar & Grill	NA	WI
2.12353739994578	2.45662420797162	American	Applebee's	NA	WI
2.11541002709419	3.06731099090539	American	Red Lobster	NA	WI
2.15866812993772	3.558129557129	American	Dexter's Pub	NA	WI
1.98206633464433	3.04886032943614	American	HomeTown Buffet	NA	WI
1.08823571181856	3.99764003418386	American	Monty's Blue Plate Diner	NA	WI
0.99365869089961	3.06910774288699	American	Mr Roberts	NA	WI
2.08450167332776	3.97090257545933	American	Tip Top Tavern	NA	WI
2.00609937882982	3.92358610834926	American	Harmony Bar & Grill	NA	WI
1.97994006127119	2.9338623042684	American	TGI Friday's	NA	WI
2.0098941960372	3.52195896855555	American	Silver Eagle Bar & Grill	NA	WI
2.146381862415	1.9931211120449	American	Tully's II Food & Spirits	NA	WI
1.14106702823192	3.05944354957901	American	Dairyland Family Restaurant	NA	WI
2.15026720827445	2.59739042022265	American	Red Robin Gourmet Burgers	NA	WI
2.00877547138371	3.59205986633897	American	Toby's Supper Club	NA	WI
2.04505140446126	3.1092684244737	American	Pooley's	NA	WI
2.12398974047974	2.91407935777679	American	Uno Pizzeria & Grill	NA	WI
1.07236876096576	3.94382971609011	American	Boomerang's Bar & Grill	NA	IL
1.03085099682212	4.05265077985823	American	Hickory River Smokehouse	NA	IL
1.05553088928573	3.46928201783448	American	The Apple Dumpling	NA	IL
1.07559449686669	3.48730626949109	American	Rocks	NA	IL
2.07277481597848	2.962604018813	American	TGI Friday's	NA	IL
1.1369882103987	3.91844931291416	American	Murphy's Pub	NA	IL
2.06191707900725	2.42242051865906	American	Hooters	NA	IL
1.0099392673932	2.60094867106527	American	Bob Evans	NA	IL
1.14280450511724	3.01043495847844	American	Fat City Saloon	NA	IL
1.06031485078856	3.0941646728199	American	Joe's Brewery	NA	IL
3.04083196017891	3.96305834087543	American	Bacaro	NA	IL
1.1460305611603	3.41548163383268	American	Viad Tower Restaurants	NA	AZ
1.01914155464619	2.45976260239258	American	Sky Lounge	NA	AZ
2.03442046926357	3.41742948433384	American	Majerle's Sports Grill	NA	AZ
1.99207663997076	2.91703799534589	American	Coach & Willies	NA	AZ
2.06415202668868	1.9747990148142	American	Jackson's On 3rd	NA	AZ
2.05519024911337	2.48088826159947	American	Hooters	NA	AZ
2.09902114220895	2.94987012371421	American	Tom's Tavern & 1929 Grill	NA	AZ
2.051674883347	3.52921002958901	American	The Brickhouse	NA	AZ
2.04973903149366	2.95552402366884	American	Hard Rock Café	NA	AZ
2.03707766453736	3.53571013985202	American	Cheuvront	NA	AZ
2.06157024754211	3.52071108194068	American	Alice Cooper'stown	NA	AZ
2.10167662380263	3.42029405459762	American	Arizona Baseball Club Restaurant	NA	AZ
2.0661963196937	3.59416594542563	American	Friday's Front Row Sports Grill	NA	AZ
1.01641068384051	3.5945984850172	American	Whataburger	NA	AZ
2.02872371426783	4.44814448165707	American	Welcome Diner	NA	AZ
1.16046139211394	4.52201459021308	American	Guanaquito Restaurant	NA	AZ
1.09786281501874	3.050324977329	American	Coco's Family Restaurant	NA	AZ
2.1418476623483	4.05694178803824	American	Coronado Cafe	NA	AZ
1.07865275270306	3.97241702238098	American	Eliana's Restaurant	NA	AZ
0.992487446870655	3.08687731963582	American	Sonic Drive-In	NA	AZ
2.02788608442061	2.59577313866466	American	Applebee's	NA	AZ
0.986684342985973	3.50129923713394	American	Cranberry Hills Eatery & Catering	NA	AZ
2.1168986977078	4.0987802948337	American	Bitter Creek Cafe	NA	AZ
1.13931173114106	3.98573057795875	American	Boston Market	NA	AZ
2.03617989127524	3.01311340923421	American	Applebee's	NA	AZ
1.06531730820425	2.92066200603731	American	Long Wong's Restaurant	NA	AZ
2.11981721520424	3.56800268539228	American	Lone Star Steakhouse	NA	AZ
1.97330794958398	3.99618690600619	American	Armadillo Grill	NA	AZ
2.05477556367405	1.93061841926537	American	Deemos American Grill	NA	AZ
3.09484252179973	4.07818659176119	American	McCormick & Schmicks Seafood Restaurant	NA	AZ
2.02498024404049	3.43057933901437	American	Adobe Restaurant-Arizona Biltmore Golf Club	NA	AZ
3.04673572517931	3.52800858998671	American	Christopher's Fermier Brasserie & Paola's Wine Bar	NA	AZ
2.06430458701216	3.58163041477092	American	California Pizza Kitchen	NA	AZ
2.02495633997023	3.53064777045511	American	The Cheesecake Factory	NA	AZ
2.13158839857206	2.96632568994537	American	Chili's Grill & Bar Catering	NA	AZ
2.11556529332884	3.57997087356634	American	Nixon's	NA	AZ
2.00165498438291	3.96583455121145	American	Bistro 24	NA	AZ
3.03535325769335	4.03132861782797	American	The Capital Grille	NA	AZ
3.04922479339875	4.52883790768683	American	Wright's	NA	AZ
2.04815627462231	3.01552736298181	American	Oscar Taylor's	NA	AZ
3.01362114748918	2.60238247360103	American	The Bamboo Club	NA	AZ
3.14164651357569	3.50631260722876	American	The Wrigley Mansion Club	NA	AZ
1.97148015503772	3.43539863219485	American	Keegan's Grill	NA	AZ
1.12026002933271	3.55167970275506	American	Souper Salad	NA	AZ
2.97696107416414	4.10076453499496	American	Hillstone Restaurant	NA	AZ
0.975402292283252	3.46809300854802	American	Sonic Drive-In	NA	AZ
2.99980187304318	4.01728340946138	American	T Cook's Restaurant	NA	AZ
2.0845976297278	1.93022231557406	American	Coco's Restaurant	NA	AZ
2.00365080875345	2.45500969868153	American	Fry's Food Store	NA	AZ
1.081712470809	3.98677431838587	American	Jt's Bar & Grill	NA	AZ
1.98205225830898	4.00515875644051	American	Wally's' American Pub N Grill	NA	AZ
3.11069822767749	3.99469829113223	American	Different Pointe of View	NA	AZ
2.09466861188412	3.04385759895667	American	Gallagher's Sports Grill	NA	AZ
2.02067754855379	3.0048541830387	American	Lantana Grille	NA	AZ
1.1281021126546	3.07995795393363	American	Carl's Jr 7091	NA	AZ
2.15733582498506	3.54142557410523	American	Ammaccapane's Restaurant & Sports Bar	NA	AZ
2.15270055881701	3.44197819689289	American	Gallagher's	NA	AZ
1.16628860300407	3.57946046832949	American	Wagon Yard	NA	AZ
2.08139030784369	4.09022857393138	American	Casey Jones Grill	NA	AZ
2.06318424576893	3.11114317271858	American	Islands Restaurant	NA	AZ
1.9778366945684	3.44836963508278	American	Ironworks Restaurant	NA	AZ
2.09808344314806	3.04421059428714	American	Boston Market	NA	AZ
1.10738724735565	4.0606277753599	American	Whataburger	NA	AZ
1.09632627121173	1.99993716413155	American	Coco's Family Restaurant	NA	AZ
0.973277258267626	4.10892296000384	American	40th Street Cafe	NA	AZ
2.13339286828414	2.96980335982516	American	Rimrock Bar & Grille	NA	AZ
2.15935169821605	2.6088509990368	American	Rennick's Restaurant	NA	AZ
1.01048569073901	2.91870392854325	American	Petes Fish & Chips	NA	AZ
1.09352659354918	4.04152555996552	American	Waffle House	NA	AZ
1.16580392830074	2.43884960557334	American	Whataburger	NA	AZ
2.01994927665219	2.02983890930191	American	George & Dragon II English Restaurant Pub	NA	AZ
1.08625617190264	3.57166349361651	American	South Bank Grill	NA	AZ
1.16437365510501	1.4914091730956	American	Turk's Fish and Chips	NA	AZ
2.0246264141053	4.00134831788018	American	Farm At South Mountain	NA	AZ
1.97862551799044	2.94173448211513	American	Native Grill & Wings	NA	AZ
1.00822050897405	3.10299185444601	American	IHOP	NA	AZ
2.03282730919309	2.56938838590868	American	Rock Bottom Restaurant & Brewery	NA	AZ
3.10216653528623	3.4606677335687	American	The Melting Pot	NA	AZ
1.97887415592559	4.07817553882487	American	Keegan's Grill & Taproom Foothills	NA	AZ
2.08435157067142	2.97514382721856	American	Mimi's Cafe	NA	AZ
1.10550233069807	3.55144572937861	American	Cactus Jack's Bar & Grill	NA	AZ
1.14740085522644	3.48141132318415	American	Boston Market	NA	AZ
1.15372543903068	3.43527250173502	American	Waffle House	NA	AZ
2.0228848294355	1.4962428515777	American	Applebee's Neighborhood Grill & Bar	NA	AZ
2.06173699023202	3.41568702915683	American	California Pizza Kitchen	NA	AZ
2.04914357014932	3.91398986424319	American	Islands Restaurant	NA	AZ
2.09896117094904	3.01746032587253	American	Rock Bottom Restaurant & Brewery	NA	AZ
2.02184590441175	2.95368770747445	American	TGI Friday's	NA	AZ
1.00249075191095	3.42427630829625	American	Fast Eddie's Diner	NA	AZ
2.10706197600812	3.60713939103298	American	Marcel's Bar & Grill	NA	AZ
1.98411565641873	3.59520017676987	American	Elephant Bar Restaurant	NA	AZ
1.05247188797221	2.60726036359556	American	Native Grill & Wings	NA	AZ
0.986027782736346	1.95590489814058	American	Sonic Drive-In	NA	AZ
1.14090681197122	3.93287098165601	American	Whataburger	NA	AZ
1.05296556395479	2.99590730341151	American	Village Inn	NA	AZ
2.14605782791041	4.56153133190237	American	Ranch House Restaurant & Country Emporium	NA	AZ
2.03054751977324	3.03116412223317	American	Coco's Family Restaurant	NA	AZ
2.15236256485805	3.48819661657326	American	Texas Roadhouse	NA	AZ
2.03632496013306	2.57760182046331	American	Old Country Buffet	NA	AZ
2.14940970381722	2.92682340499014	American	Applebee's	NA	AZ
1.98743046768941	2.92974651851691	American	Chili's Grill & Bar	NA	AZ
2.14615525119007	4.01882243477739	American	Charleston's	NA	AZ
1.07222885373048	4.58790696677752	American	Wing's Express	NA	AZ
1.11565399854444	2.93051780257374	American	Whataburger	NA	AZ
2.10952731114812	2.58631351389922	American	Native Grill & Wings	NA	AZ
1.98791752806865	2.56337546491995	American	Red Robin Gourmet Burgers	NA	AZ
2.00920843021013	4.1108278750442	American	Fuddruckers	NA	AZ
2.04003097251989	3.03871931033209	American	5 & Diner	NA	AZ
2.08881983249448	3.46268489798531	American	Ruby Tuesday	NA	AZ
1.02746487865224	3.01358630759642	American	Long John Silver's Seafood Shoppes	NA	AZ
2.15320404469967	3.09745773505419	American	Chili's	NA	AZ
2.99054141761735	2.49934549313039	American	Rockin'r Ranch	NA	AZ
3.11499083512463	2.52340692710131	American	Annabelle's Dining & Lounge	NA	AZ
2.01124531682581	2.59573099138215	American	Coco's Family Restaurant	NA	AZ
2.13969612410292	3.52152591845952	American	Old Country Buffet	NA	AZ
2.13876048047096	3.06632369440049	American	Black Angus Steakhouse	NA	AZ
2.07305122329853	3.53761474187486	American	Red Lobster	NA	AZ
2.03885921016335	2.91406136420555	American	Rincon Peruano Peruvian Restaurant	NA	AZ
1.13511141361669	3.52948565320112	American	Waffle House	NA	AZ
1.13987054815516	2.41983404196799	American	Denny's	NA	AZ
1.98476858036593	3.0947031442076	American	Mimis Cafe	NA	AZ
1.0427204801701	4.07873617811128	American	Pub'n Grub	NA	AZ
1.97210798407905	3.48469968303107	American	Old Chicago	NA	AZ
2.13839459256269	4.54606054006144	American	Crackers & Co Cafe	NA	AZ
1.04919304377399	3.5312101864256	American	Wings Express	NA	AZ
1.11051107640378	4.06964712738991	American	Salvadoreno Restaurant	NA	AZ
1.13540495047346	2.94056364377029	American	Red Sage Restaurant	NA	AZ
2.12449727854691	3.0453912941739	American	Lakeside Restaurant & Cantina	NA	AZ
1.04096642592922	3.5369167778641	American	Hacker's Grill	NA	AZ
2.05362268113531	2.42789915176108	American	Village Inn	NA	AZ
2.12374112694524	4.04610012969933	American	Dirtwater Springs	NA	AZ
1.03570883558132	1.59803608637303	American	Arby's	NA	AZ
1.01974524087273	4.51551292403601	American	Creative Cafe	NA	AZ
1.15505643794313	2.91229258938692	American	Cracker Barrel Restaurant	NA	AZ
2.14599642707035	4.03675600686111	American	McMashers Sports Bar & Grill	NA	AZ
2.12131431270391	3.50799780050293	American	Cabo's Bar and Grill	NA	AZ
2.00883931680582	4.09075917159207	American	Bedillon's Cactus Garden & Museum	NA	AZ
1.05340558695607	3.43863880420104	American	Dennys	NA	AZ
1.1704454424791	4.53595958598889	American	Whataburger	NA	AZ
1.05287675778382	3.91864411914721	American	Boston Market	NA	AZ
2.06000383589417	4.09139614156447	American	Pita Jungle	NA	AZ
2.07326517840847	3.53171444651671	American	Black Angus Steakhouse	NA	AZ
2.08051763819531	3.00748011763208	American	Mimis Cafe	NA	AZ
3.09923537438735	3.09241543230601	American	Applebee's Neighborhood Grill & Bar	NA	AZ
3.99932059161365	4.44709876822308	American	Kai	NA	AZ
2.09065751619637	3.4244201483205	American	Bahama Breeze	NA	AZ
1.07147151301615	2.54109499361366	American	5 & Diner	NA	AZ
1.03408580515534	2.41385117461905	American	Jilly's American Grill	NA	AZ
2.14114918508567	2.52265469036065	American	Red Lobster	NA	AZ
1.11908764312975	3.10529206991196	American	All Starz Sports Bar & Grill	NA	AZ
2.09395271022804	3.46881252746098	American	The Cheesecake Factory	NA	AZ
2.16647154968232	3.56936580329202	American	Kona Grill	NA	AZ
2.14059989401139	2.96441855188459	American	Red Robin Gourmet Burgers	NA	AZ
2.04178221616894	3.58141249516048	American	California Pizza Kitchen	NA	AZ
1.03448511371389	2.00098842135631	American	Baja Fresh	NA	AZ
2.04738595876843	3.57470545852557	American	BJ's Restaurant & Brewhouse	NA	AZ
1.03170062489808	2.94001059499569	American	Whataburger	NA	AZ
1.98321699360386	2.45411398443393	American	Dennys	NA	AZ
2.05552152958699	3.60228386321105	American	River Bottom Grill - East Valley Destination	NA	AZ
1.1175496713724	2.98768088053912	American	Crabby Don's Bar & Grill	NA	AZ
2.14581688363105	3.94607262033969	American	Liberty Market	NA	AZ
2.06947197597474	3.93819538555108	American	The Farmhouse Restaurant	NA	AZ
2.08139213803224	2.95292532127351	American	Queen Creek Cafe	NA	AZ
0.999571806238964	2.97897030711174	American	Sidelines Tavern & Grill	NA	AZ
2.07434066073038	3.43062436189502	American	Keegan's Grill	NA	AZ
2.07043492589146	4.04170450479724	American	Ocotillo Golf Resort & Bernard's Fine Dining	NA	AZ
0.978077612211928	2.93008191068657	American	Forum Cafe	NA	AZ
2.01869216407649	2.9609173710458	American	Scottsdale Silverado Golf Club	NA	AZ
3.05063250116073	4.00985397547483	American	Houston's Restaurant	NA	AZ
1.13828172087669	3.95457144244574	American	Randy's Restaurant & Ice Cream	NA	AZ
2.08420880842023	3.93984257313423	American	4th Floor Grille & Sports Bar	NA	AZ
2.15637152059935	2.9512264452409	American	5 & Diner	NA	AZ
1.17096817819402	3.97150734132156	American	Denny's Restaurant	NA	AZ
2.05857551009394	2.9400449577719	American	FOX Sports Grill	NA	AZ
2.01137918243185	3.56700359783135	American	The Cheesecake Factory	NA	AZ
1.97640085448511	4.09108061292209	American	Farrelli's Cinema Supper Club	NA	AZ
2.12860416732728	3.49594426103868	American	Arena Sports Grill	NA	AZ
2.02019469635561	3.59000225369818	American	Handlebar-J	NA	AZ
2.06831302936189	3.51041399394162	American	Havana Cafe	NA	AZ
2.16467682383955	2.97448975453153	American	Red Lobster	NA	AZ
1.98347021820955	3.96507313968614	American	Goldie's Neighborhood Sports Cafe	NA	AZ
3.0109999710694	3.5895002244506	American	The Melting Pot	NA	AZ
1.98356041833758	3.5779050859157	American	Teakwood's Tavern & Grill	NA	AZ
1.99872482870705	4.01614950103685	American	Dragonfly Cafe	NA	AZ
0.977432266343385	3.56733665936626	American	Whataburger	NA	AZ
2.06524045295082	3.4504811801482	American	Zipps Sports Grill	NA	AZ
2.03008743552491	3.50668453220278	American	Buster's On the Lake	NA	AZ
2.12877228884026	3.46093350341544	American	The Apple Cafe	NA	AZ
1.97946688020602	3.60469844574109	American	Jilly's American Grill	NA	AZ
0.989594561466947	3.54111182242632	American	Village Inn Restaurants	NA	AZ
2.02925579077564	2.55278306421824	American	Mimi's Cafe	NA	AZ
1.00752238142304	2.60467224065214	American	Boston Market	NA	AZ
2.1383532170672	3.58470933358185	American	Red Robin Gourmet Burgers	NA	AZ
2.05244584269822	3.94441769304685	American	K O'Donnell's Sports Bar & Grill	NA	AZ
2.00498629668727	2.9887652689591	American	Chilis Grill And Bar	NA	AZ
1.99805973847397	4.05342065929435	American	Four Peaks Grill & Tap	NA	AZ
2.12498471452855	3.57378811719827	American	Rock Bottom Restaurant & Brewery	NA	AZ
2.09928163187578	2.025884717796	American	Dennys	NA	AZ
2.08840839639306	3.06014313143678	American	Joe's Crab Shack	NA	AZ
2.13126147990115	3.00461742593907	American	Applebee's	NA	AZ
2.04845554605126	2.92929751821794	American	Johnny Rockets	NA	AZ
1.06707877246663	3.57726977500133	American	Final Round Sports Bar & Grill	NA	AZ
1.16615485283546	3.07144135106355	American	The Sets	NA	AZ
1.97242245916277	3.07262147869915	American	Boston Market	NA	AZ
1.99870099616237	3.06260996609926	American	Gameworks	NA	AZ
1.14690345502459	3.95850565582514	American	Tailgate Sports Bar & Grill	NA	AZ
2.09704769356176	3.00821797549725	American	Native Grill & Wings	NA	AZ
1.06675014859065	3.52372574200854	American	Horse & Hound Sports Grill	NA	AZ
3.0872742021922	3.5117996100802	American	Top of the Rock	NA	AZ
1.12233003810979	2.47885307986289	American	Baja Fresh N	NA	AZ
2.09292424386367	2.52631981368177	American	Coco's Family Restaurant	NA	AZ
1.09074371820316	3.57642578394152	American	Skip & Jan's Sports Bar	NA	AZ
2.0456877485849	2.48575146934018	American	John Henry's	NA	AZ
1.01398438066244	1.51480510151014	American	Village Inn	NA	AZ
1.10055379467085	2.4789433108177	American	Boston's Bar & Grille	NA	AZ
1.13071306799538	4.10608168430626	American	Boston Market	NA	AZ
1.99026257530786	3.05192919373512	American	Applebee's	NA	AZ
1.97363173798658	2.93288985774852	American	Red Robin Gourmet Burgers	NA	AZ
2.03154102349654	3.03674750220962	American	Buffalo Wild Wings	NA	AZ
2.04672412415966	3.41157507672906	American	Native New Yorker	NA	AZ
2.11972827473655	3.49511010530405	American	Teakwood Tavern and Grill - Gilbert	NA	AZ
1.05295251579955	2.98645499292761	American	Marc's Sports Grill & Nightlife	NA	AZ
2.12368537974544	3.03653331552632	American	Applebee's	NA	AZ
1.15574524058029	3.43615649170242	American	Boston Market	NA	AZ
0.999613627512008	2.97610780508257	American	Sonic Drive-In	NA	AZ
1.13637855225243	3.49498079270124	American	Village Inn Restaurants	NA	AZ
1.15729506537318	4.06726843086071	American	Tony's Cocktail Lounge	NA	AZ
1.01915929210372	3.99856948712841	American	Sonic Drive-In	NA	AZ
2.13666651016101	3.46003003586084	American	Old Chicago	NA	AZ
3.07461423519999	2.60051973531954	American	Carvers Steakhouse	NA	AZ
1.03813604963943	3.02012886651792	American	Souper Salad Restaurant	NA	AZ
2.0505153559614	3.5119719046168	American	Black Angus Steakhouse	NA	AZ
2.15084994528443	3.45636571263894	American	Rock Bottom	NA	AZ
2.04308034987189	2.55152404783294	American	Mimis Cafe	NA	AZ
1.14346021348611	2.96610803278163	American	Boston Market	NA	AZ
2.01026407587342	3.42257868498564	American	Fuddruckers	NA	AZ
2.06534380479716	2.92022362439893	American	Old Country Buffet	NA	AZ
2.12774412333965	3.48098889961839	American	Rock Springs Cafe & General Store	NA	AZ
2.1388168592006	2.05613290104084	American	Bill Johnson's Big Apple Restaurants	NA	AZ
2.06970205702819	2.91617936077528	American	Chili's Grill & Bar	NA	AZ
1.99865653412417	3.53781376658007	American	Black Angus Steakhouse	NA	AZ
1.05708165303804	3.92899414496496	American	Whataburger	NA	AZ
2.06758396481164	2.45962782651186	American	TGI Friday's	NA	AZ
2.16460817013867	2.5544036057312	American	Applebee's	NA	AZ
2.09720690310933	2.59067764687352	American	Driver's' Sports Grill	NA	AZ
2.04834725200199	3.57866610526107	American	Cracker Barrel Restaurant	NA	AZ
2.06827053171583	2.96799052851275	American	Jb's Restaurants	NA	AZ
1.04176100259647	2.55525726373307	American	Hoot & Howl	NA	AZ
1.00807956233621	3.47914355415851	American	Denny's Restaurant	NA	AZ
1.04648097092286	4.03665583971888	American	Tin Top Bar and Grill	NA	AZ
2.01765149123967	2.02762563326396	American	Applebee's	NA	AZ
0.996546863298863	2.95230663502589	American	IHOP	NA	AZ
1.98246907331049	2.5421386403963	American	Red Lobster	NA	AZ
2.11060210010037	1.46567484270781	American	High Octane Lounge	NA	AZ
2.12569381985813	3.04044632217847	American	Red Robin Gourmet Burgers	NA	AZ
1.05116230291314	2.93778834803961	American	IHOP	NA	AZ
2.00268059116788	4.0184253660962	American	Fox Hound Smokehouse & Tavern	NA	AZ
2.10063208322972	3.60125304767862	American	Texas Roadhouse	NA	AZ
2.07930208533071	3.45129166510887	American	Red Lobster	NA	AZ
2.00238966867328	3.98111962666735	American	Firebirds Wood Fired Grill	NA	AZ
2.09587713759392	3.53608622448519	American	The Cheesecake Factory	NA	AZ
2.10558980247006	3.03552937605418	American	Hooters	NA	AZ
2.04907754771411	1.06036243559793	American	Applebee's	NA	AZ
1.16966255470179	3.10303024398163	American	Whataburger	NA	AZ
1.99373256159015	2.4252345489338	American	Mecca Sports Bar & Grill	NA	AZ
2.13777872528881	2.93878597961739	American	Cowboy Cafe	NA	AZ
1.97337290672585	2.98937509353273	American	Country Kitchen	NA	AZ
3.08595996065997	3.57562465579249	American	Shugrues Hillside Grill	NA	AZ
2.15949439285323	2.5757390556857	American	Marie Callender's Restaurant & Bakery	NA	NV
1.9915319126565	3.02701305784285	American	Applebee's	NA	NV
1.04698798852041	3.44669622555375	American	Brando's Grill & Bar	NA	NV
2.03839116203599	3.57974579371512	American	Buffalo Wild Wings	NA	NV
2.10221742917784	3.43956427322701	American	Tony Roma's	NA	NV
1.07858268553391	2.96273805075325	American	Blueberry Hill Restaurant and Lounge	NA	NV
1.02580473325215	3.05505190067925	American	Fatburger	NA	NV
2.10559346242808	3.54168569897301	American	Santora's	NA	NV
1.05086459424347	3.46540061775595	American	Gold Rush Casino and Cafe'	NA	NV
1.99749115123413	3.03415353563614	American	Dennys Restaurant	NA	NV
1.04062596638687	2.9817535249982	American	Chilly Palmers	NA	NV
2.05323927677237	3.60704989088699	American	Mimi's Cafe	NA	NV
1.16536952978931	2.9365397263784	American	Brewer's Cafe	NA	NV
2.01430286359973	2.9499829122331	American	Hooters	NA	NV
2.00958670149557	2.94239790290594	American	Red Robin Gourmet Burgers	NA	NV
2.08617705861107	3.08359123650007	American	Mustang Sally's Diner	NA	NV
2.15588252660818	2.9194396703504	American	Joe's Crab Shack	NA	NV
2.15517215570435	2.43282296257094	American	TGI Friday's	NA	NV
1.02682321355678	3.50291622816585	American	Sonic Drive-In	NA	NV
1.15663159782998	2.47752799470909	American	Denny's Restaurant	NA	NV
1.14515330330469	2.92592240436934	American	Fatburger	NA	NV
2.03946530343965	2.92772007505409	American	Town Center Lounge II	NA	NV
2.02726147547364	2.55525582493283	American	Applebee's	NA	NV
2.01204461739399	2.96510173417628	American	Chili's Grill & Bar	NA	NV
