business_id,full_address,schools,open,categories,photo_url,city,review_count,name,neighborhoods,url,longitude,state,stars,latitude,type
VAkdznBlCPQ7KFvm-Kma0g,"3157 Broadway
Harlem
New York, NY 10027",['Columbia University'],True,"['Bars', 'American (New)', 'Nightlife', 'Restaurants']",http://s3-media3.ak.yelpcdn.com/bphoto/1Au25qi9uBeNSTas4Moqhg/ms.jpg,New York,136,Toast,['Harlem'],http://www.yelp.com/biz/toast-new-york-6,-73.9592936,NY,3.5,40.8147719,business
Ki2-LougDEv34G5EY1sz4g,"953 Amsterdam Ave
Manhattan Valley
New York, NY 10025",['Columbia University'],True,"['Latin American', 'Caribbean', 'Restaurants']",http://s3-media4.ak.yelpcdn.com/bphoto/IVJ5_2SgliqfDVsCfC9QFA/ms.jpg,New York,26,Tropical Sensation Restaurant,['Manhattan Valley'],http://www.yelp.com/biz/tropical-sensation-restaurant-new-york,-73.965025,NY,3.5,40.800818,business
VrlIP1YgXwvCQlQ1PTExkg,"2224 Frederick Douglass Blvd.
Harlem
New York, NY 10026",['Columbia University'],True,"['Italian', 'Pizza', 'Restaurants']",http://s3-media3.ak.yelpcdn.com/bphoto/x_ZZjxe8FRZPioy17Uyzjg/ms.jpg,New York,66,Bad Horse Pizza,['Harlem'],http://www.yelp.com/biz/bad-horse-pizza-new-york,-73.9535485,NY,3.5,40.8068839,business
yw2yc4OlDDf-5g9DcUtpuw,"525 W 120th St
Morningside Heights
New York, NY 10027",['Columbia University'],True,"['Food Stands', 'Restaurants']",http://s3-media3.ak.yelpcdn.com/bphoto/dLQTd40jXm0ZcU-1IFc5VQ/ms.jpg,New York,12,Grace Dodge Cafe,['Morningside Heights'],http://www.yelp.com/biz/grace-dodge-cafe-new-york,-73.9592589,NY,3.0,40.8095665,business
yo_WAOnE2pPHCQduq_V_ZA,"544 W 113th St
Morningside Heights
New York, NY 10025",['Columbia University'],True,"['Greek', 'Mediterranean', 'Restaurants']",http://s3-media3.ak.yelpcdn.com/bphoto/O1D7ZHNw4Yu4LBTIE-xP2w/ms.jpg,New York,72,Symposium Greek Restaurant,['Morningside Heights'],http://www.yelp.com/biz/symposium-greek-restaurant-new-york,-73.9643813,NY,3.5,40.8056285,business
K-wyXXi5lPM2cwaV9_vXcQ,"1090 Amsterdam Ave
Morningside Heights
New York, NY 10025",['Columbia University'],True,"['Greek', 'Delis', 'Pizza', 'Restaurants']",http://s3-media2.ak.yelpcdn.com/bphoto/_zy6XcN3ILmBLl7D7tQytA/ms.jpg,New York,32,Strokos Gourmet Deli,['Morningside Heights'],http://www.yelp.com/biz/strokos-gourmet-deli-new-york,-73.9621317,NY,3.0,40.8053548,business
PQrCluMVsWTGvloynpKBog,"936 Amsterdam Ave
Manhattan Valley
Manhattan, NY 10025",['Columbia University'],False,"['American (New)', 'Restaurants']",http://s3-media1.ak.yelpcdn.com/bphoto/jsRHZ4tqmip18oWlFvkCJQ/ms.jpg,Manhattan,32,The Neighborhood,['Manhattan Valley'],http://www.yelp.com/biz/the-neighborhood-manhattan-2,-73.965906,NY,3.5,40.800714,business
nGgdoc8XIYYb055OIu4SgQ,"2800 Broadway
Manhattan Valley
New York, NY 10025",['Columbia University'],True,"['Diners', 'Restaurants']",http://s3-media3.ak.yelpcdn.com/bphoto/cWu5HDLuUusrV458EJaoYg/ms.jpg,New York,22,Westway Cafe,['Manhattan Valley'],http://www.yelp.com/biz/westway-cafe-new-york,-73.9672942,NY,3.0,40.8028863,business
LdHt0nc2RJ6BBvR0itYNpg,"2893 Broadway
Morningside Heights
New York, NY 10025",['Columbia University'],False,"['Bars', 'Mexican', 'Nightlife', 'Restaurants']",http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,New York,5,Nacho's Kitchen,['Morningside Heights'],http://www.yelp.com/biz/nachos-kitchen-new-york,-73.9657394,NY,2.0,40.8059046,business
L7J7eDgJTIctG8JzvMooMw,"2168 Frederick Douglass Blvd
Harlem
New York, NY 10026",['Columbia University'],False,"['Italian', 'Restaurants']",http://s3-media2.ak.yelpcdn.com/bphoto/pzagq79hezbGL396AG5W3Q/ms.jpg,New York,23,Frizzante,['Harlem'],http://www.yelp.com/biz/frizzante-new-york,-73.9548817,NY,2.5,40.8050551,business
Y2I946V78wOdwaUD9chmqg,"994 Amsterdam Ave
Manhattan Valley
New York, NY 10025",['Columbia University'],True,"['Indian', 'Restaurants']",http://s3-media1.ak.yelpcdn.com/bphoto/qyJRbsFfI0Xqm3oQLbMPKQ/ms.jpg,New York,159,Roti Roll - Bombay Frankie,['Manhattan Valley'],http://www.yelp.com/biz/roti-roll-bombay-frankie-new-york,-73.9641953,NY,4.0,40.8025174,business
5dzFMuClH9CDvfaUuIKWeg,"1003 Columbus Ave
Ste A
Manhattan Valley
New York, NY 10025",['Columbia University'],True,"['Chinese', 'Restaurants']",http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,New York,3,Hunan's Kitchen,['Manhattan Valley'],http://www.yelp.com/biz/hunans-kitchen-new-york,-73.9611369,NY,3.5,40.8013646,business
IRQmUno4GQMvEDifCXO-cw,"3141 Broadway
Harlem
New York, NY 10027",['Columbia University'],True,"['Japanese', 'Chinese', 'Restaurants']",http://s3-media2.ak.yelpcdn.com/bphoto/kjlcbZGv76IK87KFLYNYvA/ms.jpg,New York,27,China Place,['Harlem'],http://www.yelp.com/biz/china-place-new-york,-73.9597073,NY,2.0,40.8139944,business
hlkCbViTRlQ5-lx8gopeoA,"1225 Amsterdam Ave
Morningside Heights
New York, NY 10027",['Columbia University'],True,"['Food', 'Grocery', 'Delis', 'Restaurants']",http://s3-media1.ak.yelpcdn.com/bphoto/T4jMJ-6Xq-HOQWtRquqWBA/ms.jpg,New York,84,Apple Tree Supermarket,['Morningside Heights'],http://www.yelp.com/biz/apple-tree-supermarket-new-york-2,-73.9589077,NY,3.0,40.809492,business
n1C1A6jmHKRjqO0yNRidgA,"2847 Broadway
Morningside Heights
New York, NY 10025",['Columbia University'],False,"['Food', 'Convenience Stores', 'Restaurants']",http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,New York,7,Jas Mart,['Morningside Heights'],http://www.yelp.com/biz/jas-mart-new-york-2,-73.9665175,NY,3.5,40.8045774,business
fEzgfxIbWXJYo9ttAYfjPQ,"West 120th Street
b/w B'way and Amsterdam, nearest to 530 W. 120th
b/w B'way and Amsterdam, nearest to 530 W. 120th
Harlem
New York, NY",['Columbia University'],True,"['Halal', 'Restaurants']",http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,New York,4,120th Street Halal Cart,['Harlem'],http://www.yelp.com/biz/120th-street-halal-cart-new-york,-73.953503,NY,3.0,40.806979,business
J9Yufym0BqTYVNTqW-n3ag,"553 Manhattan Ave
Harlem
New York, NY 10027",['Columbia University'],True,"['Wine Bars', 'Bars', 'American (New)', 'Nightlife', 'Restaurants']",http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,New York,7,Perk's,['Harlem'],http://www.yelp.com/biz/perks-new-york,-73.953895,NY,3.0,40.809463,business
WcjveH0MyzqQC8lgKviSFQ,"973 Columbus Ave
Manhattan Valley
New York, NY 10025",['Columbia University'],False,"['French', 'Restaurants']",http://s3-media2.ak.yelpcdn.com/bphoto/dN-NR6Qg7rmE8Sl53_5yBg/ms.jpg,New York,27,La Belle,['Manhattan Valley'],http://www.yelp.com/biz/la-belle-new-york,-73.9618507,NY,4.5,40.8003582,business
KjFr-ZMtvlgf4l6NbPtCBQ,"1302 Amsterdam Ave.
Harlem
Manhattan, NY 10027",['Columbia University'],False,"['Pizza', 'Restaurants']",http://s3-media1.ak.yelpcdn.com/bphoto/9AUSDpXt52z3-5wl6KT_bw/ms.jpg,Manhattan,4,Family Affair,['Harlem'],http://www.yelp.com/biz/family-affair-manhattan,-73.9573194,NY,4.0,40.8119407,business
OZtXG5DUsJZrtMFWodCNnA,"2100 Frederick Douglass Blvd
Harlem
New York, NY 10026",['Columbia University'],True,"['American (New)', 'Restaurants']",http://s3-media4.ak.yelpcdn.com/bphoto/tc-v31p2NukNnpR0d1dgZQ/ms.jpg,New York,18,Harlem Food Bar,['Harlem'],http://www.yelp.com/biz/harlem-food-bar-new-york,-73.9562594891,NY,2.5,40.8035122894,business
by-1gi7evrPKSUmeaN1sXw,"964 Amsterdam Ave
Manhattan Valley
New York, NY 10025",['Columbia University'],True,"['Food', 'Coffee & Tea', 'Pizza', 'Diners', 'Restaurants']",http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,New York,7,Jumbo Pizza Coffee Shop,['Manhattan Valley'],http://www.yelp.com/biz/jumbo-pizza-coffee-shop-new-york,-73.9652171,NY,4.0,40.8014275,business
75Q-TMhx81R1yfXSGaMcTQ,"417 Manhattan Ave
Ste 2
Harlem
Manhattan, NY 10026",['Columbia University'],True,"['Food Delivery Services', 'Food', 'Gluten-Free', 'Vegan', 'Restaurants']",http://s3-media3.ak.yelpcdn.com/bphoto/uvL6XVziGjrU0OhI4JMtrg/ms.jpg,Manhattan,5,PerryBrook Foods,['Harlem'],http://www.yelp.com/biz/perrybrook-foods-manhattan,-73.9563392,NY,5.0,40.806058,business
yue8UWXtQ38ddVn0fqAn0A,"185 St Nicholas Ave
Harlem
Manhattan, NY 10026",['Columbia University'],True,"['French', 'Restaurants']",http://s3-media2.ak.yelpcdn.com/bphoto/c2QaieYCkbrbnrEdj--Hsw/ms.jpg,Manhattan,63,Cedric French Bistro and Bar,['Harlem'],http://www.yelp.com/biz/cedric-french-bistro-and-bar-manhattan,-73.9530551,NY,4.0,40.8061617,business
XCzjwOmvy_QROtczP8YlCA,"965 Amsterdam Ave
Manhattan Valley
New York, NY 10025",['Columbia University'],True,"['Pizza', 'Restaurants']",http://s3-media3.ak.yelpcdn.com/bphoto/EunYRWiFJ2IsBE2sx0aEfQ/ms.jpg,New York,6,Domino's Pizza,['Manhattan Valley'],http://www.yelp.com/biz/dominos-pizza-new-york-21,-73.9648744,NY,3.0,40.8013336,business
7ZjXpKwP78R-02w12kLT4w,"2888 Broadway
Morningside Heights
Manhattan, NY 10025",['Columbia University'],True,"['Italian', 'Pizza', 'Restaurants']",http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Manhattan,18,Il Cibreo,['Morningside Heights'],http://www.yelp.com/biz/il-cibreo-manhattan-2,-73.9652799,NY,3.0,40.805601,business
geTFpY84Tp-nVTXflnxtDA,"1024 Amsterdam Ave
Morningside Heights
New York, NY 10025",['Columbia University'],True,"['Italian', 'Pizza', 'Restaurants']",http://s3-media4.ak.yelpcdn.com/bphoto/h8wB8vNXh84Wi8HNhvTl9Q/ms.jpg,New York,100,V & T Pizzeria & Restaurant,['Morningside Heights'],http://www.yelp.com/biz/v-and-t-pizzeria-and-restaurant-new-york,-73.9638447,NY,3.5,40.8033208,business
_Dc5E16rCL16j2xsUHw18Q,"998 Amsterdam Ave
Manhattan Valley
New York, NY 10025",['Columbia University'],False,"['Coffee & Tea', 'Food', 'Bars', 'Nightlife', 'Lounges', 'American (New)', 'Restaurants']",http://s3-media3.ak.yelpcdn.com/bphoto/lKynGGaM3gbzFQyKLET-PA/ms.jpg,New York,112,Sip,['Manhattan Valley'],http://www.yelp.com/biz/sip-new-york,-73.9643289,NY,3.0,40.8026442,business
DGPkpfu9hm-ETpU6jL-ujQ,"3496 Broadway
Harlem
New York, NY 10027",['Columbia University'],False,"['Latin American', 'Mexican', 'Restaurants']",http://s3-media4.ak.yelpcdn.com/bphoto/hyO0elUhtOLKHj3sbzf3AA/ms.jpg,New York,13,La Posada,['Harlem'],http://www.yelp.com/biz/la-posada-new-york-2,-73.953343,NY,3.5,40.811452,business
gmZGeYqlPR6dBwdBZ0K4Bg,"1344 Amsterdam Ave
Harlem
New York, NY 10027",['Columbia University'],True,"['Caribbean', 'Restaurants']",http://s3-media2.ak.yelpcdn.com/bphoto/4P7FDemmK3aSxy7L1PFurQ/ms.jpg,New York,4,Golden Krust,['Harlem'],http://www.yelp.com/biz/golden-krust-new-york-2,-73.9561679,NY,3.5,40.8138102,business
n_KosOPSHS81Yq0D6X3peQ,"3151 Broadway
Harlem
Manhattan, NY 10027",['Columbia University'],True,"['Fast Food', 'Middle Eastern', 'Restaurants']",http://s3-media4.ak.yelpcdn.com/bphoto/MWkPKBO4om748mhPzWHRXQ/ms.jpg,Manhattan,32,Falafel On Broadway,['Harlem'],http://www.yelp.com/biz/falafel-on-broadway-manhattan,-73.9595044,NY,4.0,40.8144715,business
dz1qvyImYe6lG-UEU0VkTQ,"1018 Amsterdam Ave
Manhattan Valley
New York City, NY 10025",['Columbia University'],True,"['American (New)', 'Restaurants']",http://s3-media3.ak.yelpcdn.com/bphoto/PtUwiqWgUp9aYqLTYRPU0A/ms.jpg,New York City,90,Bistro Ten 18,['Manhattan Valley'],http://www.yelp.com/biz/bistro-ten-18-new-york-city,-73.9641726,NY,3.5,40.8029635,business
XSZDmxCJIJ5BVXHwjDR5ag,"383 W 125th St
Harlem
New York, NY 10027",['Columbia University'],False,['Restaurants'],http://s3-media2.ak.yelpcdn.com/bphoto/oPYFBdY5kp3kM2BbsTo1mg/ms.jpg,New York,8,M & G Diner,['Harlem'],http://www.yelp.com/biz/m-and-g-diner-new-york,-73.9537373,NY,4.5,40.8114719,business
wZkZmjZEJDraLJgAalnHvA,"125 La Salle St
Harlem
New York, NY 10027",['Columbia University'],True,"['Italian', 'Restaurants']",http://s3-media1.ak.yelpcdn.com/bphoto/Fa3m5JeXXa7COAqcDv2e2g/ms.jpg,New York,248,Pisticci,['Harlem'],http://www.yelp.com/biz/pisticci-new-york,-73.9603025,NY,4.0,40.8141216,business
h37hllqEt6v9HGqzdiupow,"953 Columbus Ave
Manhattan Valley
New York, NY 10025",['Columbia University'],True,"['Food', 'Bakeries', 'Gluten-Free', 'Restaurants']",http://s3-media3.ak.yelpcdn.com/bphoto/-i0XeNQWb9j5ZOuaCL_Inw/ms.jpg,New York,16,One Cup Two Cupcakes,['Manhattan Valley'],http://www.yelp.com/biz/one-cup-two-cupcakes-new-york,-73.9623379,NY,3.5,40.7997184,business
nfHJNQyVw4M6VTx5bqvnxw,"2937 Broadway
Morningside Heights
New York, NY 10025",['Columbia University'],False,"['Italian', 'Restaurants']",http://s3-media3.ak.yelpcdn.com/bphoto/ZY3TfRV7Bq87BVSD6owQFg/ms.jpg,New York,39,Pinnacle,['Morningside Heights'],http://www.yelp.com/biz/pinnacle-new-york-2,-73.9645456,NY,3.0,40.8073171,business
Hc-uW3uYqAOyB2as00J9og,"2935 Broadway
Morningside Heights
New York, NY 10025",['Columbia University'],True,"['Specialty Food', 'Ethnic Food', 'Japanese', 'Food', 'Convenience Stores', 'Sandwiches', 'Restaurants']",http://s3-media3.ak.yelpcdn.com/bphoto/3GTTcV4ymeCTc4-0_8cxFQ/ms.jpg,New York,114,M2M,['Morningside Heights'],http://www.yelp.com/biz/m2m-new-york-2,-73.9647724,NY,4.0,40.8072295,business
vHzWvZYbkoHY_071J-lPRw,"2867 Broadway
Morningside Heights
New York, NY 10025",['Columbia University'],True,"['Burgers', 'Bars', 'American (Traditional)', 'Nightlife', 'Restaurants']",http://s3-media2.ak.yelpcdn.com/bphoto/8L2mVPCRJYW5EhoX2ZR7pw/ms.jpg,New York,141,The Heights Bar & Grill,['Morningside Heights'],http://www.yelp.com/biz/the-heights-bar-and-grill-new-york-3,-73.966209,NY,3.5,40.805159,business
9aEtX7MDFjEtm5ySOViRUw,"2118 Frederick Douglass Blvd
Harlem
New York, NY 10026",['Columbia University'],True,"['Sushi Bars', 'Restaurants']",http://s3-media1.ak.yelpcdn.com/bphoto/fotYxYz4hzMIW2FMje3yoA/ms.jpg,New York,34,Jado Sushi,['Harlem'],http://www.yelp.com/biz/jado-sushi-new-york,-73.955824,NY,4.0,40.80328,business
wxrlMnjni_UanASIp4dq2g,"1262 Amsterdam Ave
Morningside Heights
New York, NY 10027",['Columbia University'],True,"['Italian', 'Restaurants']",http://s3-media2.ak.yelpcdn.com/bphoto/ktEYZZCn2Gl36ghQKAct-A/ms.jpg,New York,92,Max Café,['Morningside Heights'],http://www.yelp.com/biz/max-caf%C3%A9-new-york-2,-73.9581284,NY,3.5,40.8108422,business
tbg4gR3jUUllR28cySo2kg,"947 Amsterdam Ave
Manhattan Valley
New York, NY 10025",['Columbia University'],True,"['Ethiopian', 'Restaurants']",http://s3-media3.ak.yelpcdn.com/bphoto/YHbeHnQxyen9NeYlowDmZA/ms.jpg,New York,172,Awash,['Manhattan Valley'],http://www.yelp.com/biz/awash-new-york-2,-73.9653604,NY,4.0,40.8007227,business
nAHhu6ZdaSN_qEmW2U1k_A,"1187 Amsterdam Ave
Morningside Heights
New York, NY 10027",['Columbia University'],False,"['American (New)', 'Restaurants']",http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,New York,6,Radio Perfecto,['Morningside Heights'],http://www.yelp.com/biz/radio-perfecto-new-york,-73.9599444,NY,2.5,40.8083067,business
Ksadbzi6BFnyDH9QM9rWkw,"280 St. Nicholas Ave
2nd Fl
Harlem
New York, NY 10027",['Columbia University'],True,"['Arts & Entertainment', 'Pizza', 'Arcades', 'Restaurants']",http://s3-media1.ak.yelpcdn.com/bphoto/ueZ2lD6pB0xywm7S5kcT5w/ms.jpg,New York,10,Chuck E. Cheese's,['Harlem'],http://www.yelp.com/biz/chuck-e-cheeses-new-york,-73.952139,NY,3.0,40.810105,business
kg8_LyP0TvxkcTxP8d0riw,"2288 Fredrick Douglass Blvd
Harlem
New York, NY 10027",['Columbia University'],True,"['Pizza', 'Restaurants']",http://s3-media2.ak.yelpcdn.com/bphoto/AKapzTwUJtpTW833ta8qnw/ms.jpg,New York,16,Pizzeria 123,['Harlem'],http://www.yelp.com/biz/pizzeria-123-new-york,-73.9521521,NY,3.0,40.8088229,business
X2KeJ4OdlkzTEpCETaaoCw,"501 W 125th St
Harlem
New York, NY 10027",['Columbia University'],False,"['Soup', 'Delis', 'Caribbean', 'Restaurants']",http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,New York,7,Pino's Cafe,['Harlem'],http://www.yelp.com/biz/pinos-cafe-new-york,-73.9562399,NY,4.0,40.8137789,business
eVZGBIWAmQxiTwVYA0pjWA,"946 Columbus Ave
Manhattan Valley
New York, NY 10025",['Columbia University'],True,"['Specialty Food', 'Ethnic Food', 'Halal', 'Food', 'Restaurants']",http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,New York,4,Little Gujrat Deli,['Manhattan Valley'],http://www.yelp.com/biz/little-gujrat-deli-new-york,-73.962932,NY,3.0,40.799722,business
8oHCb-XvLpqCQD7En17Fzw,"2843 Broadway
Manhattan Valley
New York, NY 10025",['Columbia University'],True,"['Mexican', 'Restaurants']",http://s3-media2.ak.yelpcdn.com/bphoto/wLBz0C_Mudhb-0pAk7QTvQ/ms.jpg,New York,32,Chipotle,['Manhattan Valley'],http://www.yelp.com/biz/chipotle-new-york-4,-73.9667378,NY,3.5,40.8044664,business
pDEvJfSbXV6RaxDTwNTmWQ,"390 Manhattan Ave
Harlem
Manhattan, NY 10026",['Columbia University'],True,"['Breakfast & Brunch', 'Sandwiches', 'Restaurants']",http://s3-media3.ak.yelpcdn.com/bphoto/5T8lOWvLxtfpmb2ij6Foyg/ms.jpg,Manhattan,14,The Orange Peel,['Harlem'],http://www.yelp.com/biz/the-orange-peel-manhattan,-73.956388,NY,4.5,40.8054246,business
osuamA7_d3iHOuniXiGu3g,"1030 Amsterdam Ave
Morningside Heights
New York, NY 10025",['Columbia University'],False,"['Delis', 'Restaurants']",http://s3-media3.ak.yelpcdn.com/bphoto/jT5cpZ4Nm4fBejKWvdzqzw/ms.jpg,New York,34,P & W Sandwich Shop,['Morningside Heights'],http://www.yelp.com/biz/p-and-w-sandwich-shop-new-york,-73.9636867,NY,4.0,40.8035488,business
ZiLCt6uZlGY61roYdfeqWA,"949 Columbus Ave
Manhattan Valley
New York, NY 10025",['Columbia University'],False,"['Italian', 'French', 'Restaurants']",http://s3-media1.ak.yelpcdn.com/bphoto/lp49O0ddA-aAcsykIOTGhw/ms.jpg,New York,52,Voza,['Manhattan Valley'],http://www.yelp.com/biz/voza-new-york-2,-73.962398,NY,4.0,40.7996075,business
aVBHU_OAEau7sdk73EpNwA,"355 W 116th St
Harlem
New York, NY 10026",['Columbia University'],False,"['African', 'Restaurants']",http://s3-media2.ak.yelpcdn.com/bphoto/HCLhVnUMSF-e3pQOeOgMmA/ms.jpg,New York,16,Kuti's,['Harlem'],http://www.yelp.com/biz/kutis-new-york,-73.957029,NY,4.0,40.8051343,business
-6ncX3fnQ9OLCjfiUe-kFg,"2957 Broadway
Morningside Heights
New York, NY 10025",['Columbia University'],True,"['Chinese', 'Restaurants']",http://s3-media1.ak.yelpcdn.com/bphoto/8YMq9XpZieHg2rkXy-hslQ/ms.jpg,New York,171,Ollie's,['Morningside Heights'],http://www.yelp.com/biz/ollies-new-york,-73.9643707275,NY,2.0,40.807975769,business
Lr_x2ey_DQs_8ACS-1t7rA,"271 West 119th St
Harlem
New York, NY 10026",['Columbia University'],True,"['Soul Food', 'Bars', 'Nightlife', 'Lounges', 'Restaurants']",http://s3-media2.ak.yelpcdn.com/bphoto/Z0fT42gx9Z89AaMNwOeg6w/ms.jpg,New York,37,Billie's Black,['Harlem'],http://www.yelp.com/biz/billies-black-new-york,-73.9532045,NY,3.5,40.806222,business
A46G2OAvLxFswiONB50Rrg,"2848 Broadway
Morningside Heights
New York, NY 10025",['Columbia University'],True,"['Pizza', 'Restaurants']",http://s3-media3.ak.yelpcdn.com/bphoto/OOI3c4GFqcecgbhKimHKRA/ms.jpg,New York,330,Koronet Pizza,['Morningside Heights'],http://www.yelp.com/biz/koronet-pizza-new-york,-73.966055,NY,3.5,40.804419,business
ffp58kYSK7dJGs5ER-5txw,"1260 Amsterdam Ave
Morningside Heights
New York, NY 10027",['Columbia University'],True,"['Italian', 'Restaurants']",http://s3-media2.ak.yelpcdn.com/bphoto/xH8LtjHzKL6PzHgX_OPMkQ/ms.jpg,New York,72,Sezz Medi,['Morningside Heights'],http://www.yelp.com/biz/sezz-medi-new-york,-73.9581542,NY,3.0,40.8107792,business
K-vL-ShpGsgbwf5chcE6vg,"2893 Broadway
Morningside Heights
New York, NY 10025",['Columbia University'],False,"['Mexican', 'Restaurants']",http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,New York,4,Nacho Mama's Burritos,['Morningside Heights'],http://www.yelp.com/biz/nacho-mamas-burritos-new-york,-73.9657394,NY,2.0,40.8059046,business
uCsyRxfIfiRqQQuK_JlfZA,"301 W 116th St
Harlem
New York, NY 10026",['Columbia University'],True,"['Pubs', 'Bars', 'American (New)', 'Nightlife', 'Restaurants']",http://s3-media2.ak.yelpcdn.com/bphoto/GuN2UdZBIh6dh8jWPJqw7g/ms.jpg,New York,228,Harlem Tavern,['Harlem'],http://www.yelp.com/biz/harlem-tavern-new-york,-73.955388,NY,3.5,40.8044447,business
EagYyiLaNjIVJ_HFDwlGBQ,"2756 Broadway
Manhattan Valley
New York, NY 10025",['Columbia University'],False,"['Italian', 'Restaurants']",http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,New York,14,Meridiana Restaurant,['Manhattan Valley'],http://www.yelp.com/biz/meridiana-restaurant-new-york,-73.9676149,NY,3.0,40.8009294,business
qT9P64pYtAEjipB4SXGolA,"2850 Broadway
Morningside Heights
New York, NY 10025",['Columbia University'],False,['Restaurants'],http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,New York,27,Tomo Sushi & Sake Bar,['Morningside Heights'],http://www.yelp.com/biz/tomo-sushi-and-sake-bar-new-york,-73.9661507,NY,3.0,40.8045203,business
7pMyF2qq9pqMfzLZEvrohA,"1131 Amsterdam Ave
at 116th St
Morningside Heights
New York, NY 10027",['Columbia University'],True,"['Delis', 'Restaurants']",http://s3-media4.ak.yelpcdn.com/bphoto/sN4vcLt9pDPh_0w8PARg3Q/ms.jpg,New York,53,Hamilton Deli,['Morningside Heights'],http://www.yelp.com/biz/hamilton-deli-new-york,-73.961271,NY,3.5,40.8065347,business
x6ZI-_J7X9WK17l77x53-w,"945 Amsterdam Ave
Manhattan Valley
New York, NY 10025",['Columbia University'],True,"['Delis', 'Sandwiches', 'Restaurants']",http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,New York,3,Columbia Deli,['Manhattan Valley'],http://www.yelp.com/biz/columbia-deli-new-york,-73.9654038,NY,4.0,40.8006527,business
51DwJDP5TOlsCQYc0GQdVQ,"1288 Amsterdam Ave
Harlem
New York, NY 10027",['Columbia University'],True,"['Chinese', 'Restaurants']",http://s3-media4.ak.yelpcdn.com/bphoto/hNhXEqWUWZX4zCbA19Tv7g/ms.jpg,New York,21,West Place,['Harlem'],http://www.yelp.com/biz/west-place-new-york,-73.9578624,NY,3.0,40.8116543,business
IDSpUSv-Td6-y8rC4JuCsw,"185 St Nicholas Ave
Harlem
New York, NY 10026",['Columbia University'],False,"['American (New)', 'Mediterranean', 'Restaurants']",http://s3-media1.ak.yelpcdn.com/bphoto/SStQ0n8loOVZjya1PuNKsg/ms.jpg,New York,20,Mojo,['Harlem'],http://www.yelp.com/biz/mojo-new-york,-73.9530551,NY,3.5,40.8061617,business
IfLTw-yFMpuiqAdYRxLv8Q,"2210 Frederick Douglass Blvd
Harlem
New York, NY 10026",['Columbia University'],True,"['Bars', 'Nightlife', 'Restaurants']",http://s3-media1.ak.yelpcdn.com/bphoto/CcIqdGiUb-nLIneJEtvh8A/ms.jpg,New York,68,Moca Bar & Lounge,['Harlem'],http://www.yelp.com/biz/moca-bar-and-lounge-new-york,-73.9537152,NY,3.5,40.8063834,business
_5BoZ_C5zEl5M_MxT1W39w,"2799 Broadway 108th St
Manhattan Valley
New York, NY 10025",['Columbia University'],True,"['Bars', 'Mexican', 'Nightlife', 'Restaurants']",http://s3-media2.ak.yelpcdn.com/bphoto/5AVpncQuQdvoo18_x91omw/ms.jpg,New York,81,Cascabel Taqueria,['Manhattan Valley'],http://www.yelp.com/biz/cascabel-taqueria-new-york-2,-73.9675784111,NY,3.0,40.8026839172,business
CJNj7-nfZZX7V1UnHm3atQ,"Broadway between 115th & 116th
Morningside Heights
New York, NY 10027",['Columbia University'],True,"['Indian', 'Food Stands', 'Restaurants']",http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,New York,4,Dosa Cart,['Morningside Heights'],http://www.yelp.com/biz/dosa-cart-new-york,-73.9641344547,NY,4.0,40.8075727883,business
HmXS5HN-E-DVMEY0mwjelg,"941 Amsterdam Ave
Manhattan Valley
New York, NY 10025",['Columbia University'],True,"['Pizza', 'Restaurants']",http://s3-media3.ak.yelpcdn.com/bphoto/QUvesQfOW31q8ISeeHrdMg/ms.jpg,New York,26,Mama's Pizzeria,['Manhattan Valley'],http://www.yelp.com/biz/mamas-pizzeria-new-york,-73.9656023,NY,4.0,40.8005863,business
